,mse,R2,percentage,seed,downsampling_method,dataset
0,0.0016796585,0.9762546495428315,25,10,geometric_sketching,dinaciclib
0,0.0013052301,0.9803713070114846,25,11,geometric_sketching,dinaciclib
0,0.0019112919,0.9768148323280086,25,12,geometric_sketching,dinaciclib
0,0.001816687,0.9766524063149881,25,13,geometric_sketching,dinaciclib
0,0.004272724,0.9461551535827599,25,14,geometric_sketching,dinaciclib
0,0.002254888,0.972391662331696,50,15,geometric_sketching,dinaciclib
0,0.0018607212,0.9750547920984747,50,16,geometric_sketching,dinaciclib
0,0.0020468542,0.974234846243872,50,17,geometric_sketching,dinaciclib
0,0.0022172497,0.974015417305009,50,18,geometric_sketching,dinaciclib
0,0.0035201907,0.9673552128462132,50,19,geometric_sketching,dinaciclib
0,0.0034342643,0.963761047930867,75,20,geometric_sketching,dinaciclib
0,0.002597683,0.9719490303233725,75,21,geometric_sketching,dinaciclib
0,0.002044643,0.9729621074330491,75,22,geometric_sketching,dinaciclib
0,0.0018453185,0.9761050688611876,75,23,geometric_sketching,dinaciclib
0,0.002192114,0.9737294744867077,75,24,geometric_sketching,dinaciclib
0,0.0024138703,0.9701257029397649,100,25,random,dinaciclib
0,0.0029186076,0.964204210897699,100,26,random,dinaciclib
0,0.0031657605,0.9623916603100675,100,27,random,dinaciclib
0,0.0021375527,0.9703871975116055,100,28,random,dinaciclib
0,0.0018641576,0.9796277715349867,100,29,random,dinaciclib
0,0.005870281,0.9303096368354707,10,5,random,dinaciclib
0,0.0027603211,0.967354729168183,10,6,random,dinaciclib
0,0.0022753894,0.9699766324286161,10,7,random,dinaciclib
0,0.0021312153,0.9716903619351726,10,8,random,dinaciclib
0,0.0018460412,0.9769226513957489,10,9,random,dinaciclib
0,0.0037830414,0.9583105367621025,1,0,random,dinaciclib
0,0.0020677415,0.972593959837302,1,1,random,dinaciclib
0,0.002434179,0.973127280562945,1,2,random,dinaciclib
0,0.0020182931,0.9743360797357916,1,3,random,dinaciclib
0,0.0021888097,0.9743573136180244,1,4,random,dinaciclib
0,0.0023332143,0.9711122256097101,25,10,random,dinaciclib
0,0.0033141875,0.9643728385794224,25,11,random,dinaciclib
0,0.0014398951,0.9802768238461554,25,12,random,dinaciclib
0,0.0013211705,0.9815409569016403,25,13,random,dinaciclib
0,0.0019206641,0.9774338564888453,25,14,random,dinaciclib
0,0.0021785963,0.9758537313824723,50,15,random,dinaciclib
0,0.0018025627,0.9752219866511019,50,16,random,dinaciclib
0,0.0023878175,0.9688592292624005,50,17,random,dinaciclib
0,0.0013362409,0.9811479872885143,50,18,random,dinaciclib
0,0.0009729759,0.9860132156172988,50,19,random,dinaciclib
0,0.002837861,0.969204941085295,75,20,random,dinaciclib
0,0.0012874892,0.9812385499777221,75,21,random,dinaciclib
0,0.0049031195,0.9376042639637838,75,22,random,dinaciclib
0,0.0021050964,0.9741630678394567,75,23,random,dinaciclib
0,0.00178916,0.9760028436196344,75,24,random,dinaciclib
0,0.0032962018,0.9859454223396138,10,5,celltype_reweighted,homoharringtonine
0,0.0015238579,0.9900570489147785,10,6,celltype_reweighted,homoharringtonine
0,0.0046111573,0.9820412265419842,10,7,celltype_reweighted,homoharringtonine
0,0.0021503128,0.9895170806106213,10,8,celltype_reweighted,homoharringtonine
0,0.006147424,0.9738588319853347,10,9,celltype_reweighted,homoharringtonine
0,0.002784081,0.987649924046533,1,0,celltype_reweighted,homoharringtonine
0,0.008784209,0.9656298459875865,1,1,celltype_reweighted,homoharringtonine
0,0.005725741,0.97573312153292,1,2,celltype_reweighted,homoharringtonine
0,0.0010643556,0.9928488913169953,1,3,celltype_reweighted,homoharringtonine
0,0.006050082,0.9729905519292373,1,4,celltype_reweighted,homoharringtonine
0,0.009858511,0.9576610952314775,25,10,celltype_reweighted,homoharringtonine
0,0.0035919414,0.9819207302240065,25,11,celltype_reweighted,homoharringtonine
0,0.0029276425,0.9850611264173191,25,12,celltype_reweighted,homoharringtonine
0,0.0016233966,0.9905764814883834,25,13,celltype_reweighted,homoharringtonine
0,0.014476774,0.9473823124576964,25,14,celltype_reweighted,homoharringtonine
0,0.0053821225,0.9791721579424291,50,15,celltype_reweighted,homoharringtonine
0,0.0040159854,0.9776977066165256,50,16,celltype_reweighted,homoharringtonine
0,0.006927637,0.970196443639896,50,17,celltype_reweighted,homoharringtonine
0,0.016305132,0.9398279869779644,50,18,celltype_reweighted,homoharringtonine
0,0.0028797402,0.9880076116103663,50,19,celltype_reweighted,homoharringtonine
0,0.011516357,0.9573316134733385,75,20,celltype_reweighted,homoharringtonine
0,0.008408144,0.9690843199600558,75,21,celltype_reweighted,homoharringtonine
0,0.0046750065,0.9788355383692666,75,22,celltype_reweighted,homoharringtonine
0,0.010166734,0.9608058963715372,75,23,celltype_reweighted,homoharringtonine
0,0.0038556657,0.983761286446197,75,24,celltype_reweighted,homoharringtonine
0,0.01002423,0.9669234298064363,10,5,geometric_sketching,homoharringtonine
0,0.003739002,0.9840527800568344,10,6,geometric_sketching,homoharringtonine
0,0.0060755205,0.9779010896465394,10,7,geometric_sketching,homoharringtonine
0,0.0057045836,0.9797711809554412,10,8,geometric_sketching,homoharringtonine
0,0.0038849441,0.9827873531507042,10,9,geometric_sketching,homoharringtonine
0,0.0015934544,0.991570603359541,1,0,geometric_sketching,homoharringtonine
0,0.0024265104,0.98645587476625,1,1,geometric_sketching,homoharringtonine
0,0.004101634,0.9828834850381879,1,2,geometric_sketching,homoharringtonine
0,0.002138248,0.9902388270342243,1,3,geometric_sketching,homoharringtonine
0,0.006811317,0.9758422937990069,1,4,geometric_sketching,homoharringtonine
0,0.0018803207,0.9892113102663525,25,10,geometric_sketching,homoharringtonine
0,0.010184728,0.9594153500533125,25,11,geometric_sketching,homoharringtonine
0,0.0077844965,0.9676895784763236,25,12,geometric_sketching,homoharringtonine
0,0.008754911,0.9636134436771172,25,13,geometric_sketching,homoharringtonine
0,0.003647044,0.9836050778577381,25,14,geometric_sketching,homoharringtonine
0,0.0020417166,0.9897866053326112,50,15,geometric_sketching,homoharringtonine
0,0.0086475955,0.9641399905753395,50,16,geometric_sketching,homoharringtonine
0,0.006392356,0.9748387555933413,50,17,geometric_sketching,homoharringtonine
0,0.0029686014,0.9860494342890187,50,18,geometric_sketching,homoharringtonine
0,0.008073441,0.9658860916812751,50,19,geometric_sketching,homoharringtonine
0,0.0029261797,0.9847286895386913,75,20,geometric_sketching,homoharringtonine
0,0.004162867,0.9825393071210952,75,21,geometric_sketching,homoharringtonine
0,0.01012987,0.9579831472058546,75,22,geometric_sketching,homoharringtonine
0,0.008117417,0.9644182290197373,75,23,geometric_sketching,homoharringtonine
0,0.005604134,0.9737534586330215,75,24,geometric_sketching,homoharringtonine
0,0.009505156,0.9625000124795103,100,25,random,homoharringtonine
0,0.005694495,0.9766831147883238,100,26,random,homoharringtonine
0,0.0038869418,0.9827480467824103,100,27,random,homoharringtonine
0,0.0025063208,0.9870382096360658,100,28,random,homoharringtonine
0,0.0018285391,0.989988028662517,100,29,random,homoharringtonine
0,0.0070023285,0.9723973078490821,10,5,random,homoharringtonine
0,0.0063051856,0.9716061050011537,10,6,random,homoharringtonine
0,0.0076977517,0.9677981845978907,10,7,random,homoharringtonine
0,0.014472354,0.9464580368543701,10,8,random,homoharringtonine
0,0.0026107072,0.9858718145225118,10,9,random,homoharringtonine
0,0.0033817652,0.9838306368724178,1,0,random,homoharringtonine
0,0.0018514846,0.9895071680911757,1,1,random,homoharringtonine
0,0.006242182,0.9788557975501427,1,2,random,homoharringtonine
0,0.0044268603,0.979708488600267,1,3,random,homoharringtonine
0,0.0037846707,0.9817570115685571,1,4,random,homoharringtonine
0,0.01575999,0.9442186882207206,25,10,random,homoharringtonine
0,0.0017621608,0.990769562884998,25,11,random,homoharringtonine
0,0.005040879,0.9786463716015202,25,12,random,homoharringtonine
0,0.0044583017,0.9833072317069227,25,13,random,homoharringtonine
0,0.0049784034,0.9771729100790085,25,14,random,homoharringtonine
0,0.010547142,0.9588740129268166,50,15,random,homoharringtonine
0,0.0051847566,0.9779861868422386,50,16,random,homoharringtonine
0,0.006564137,0.9753474663352056,50,17,random,homoharringtonine
0,0.0069141253,0.9709520105266707,50,18,random,homoharringtonine
0,0.0066966573,0.9748128847310532,50,19,random,homoharringtonine
0,0.01094461,0.9567965010243297,75,20,random,homoharringtonine
0,0.0038003197,0.9836036494250449,75,21,random,homoharringtonine
0,0.0026542433,0.9868178888128214,75,22,random,homoharringtonine
0,0.008546395,0.9645287110913038,75,23,random,homoharringtonine
0,0.006481039,0.9730072678198227,75,24,random,homoharringtonine
0,0.0027022115,0.9816572609889787,10,5,celltype_reweighted,ph797804
0,0.0045894934,0.9746578868434027,10,6,celltype_reweighted,ph797804
0,0.0019630522,0.9871615901224887,10,7,celltype_reweighted,ph797804
0,0.00816998,0.9543063377414742,10,8,celltype_reweighted,ph797804
0,0.005825111,0.9676349932664712,10,9,celltype_reweighted,ph797804
0,0.004287452,0.9745880041880134,1,0,celltype_reweighted,ph797804
0,0.009394513,0.9507489021650657,1,1,celltype_reweighted,ph797804
0,0.0039293123,0.9740300164111785,1,2,celltype_reweighted,ph797804
0,0.0031390733,0.979393567508884,1,3,celltype_reweighted,ph797804
0,0.0013251123,0.9885119313729297,1,4,celltype_reweighted,ph797804
0,0.0036154545,0.9755099236131477,25,10,celltype_reweighted,ph797804
0,0.0017917766,0.986913724189973,25,11,celltype_reweighted,ph797804
0,0.0027458002,0.9813019731517613,25,12,celltype_reweighted,ph797804
0,0.0013207496,0.9886047511873961,25,13,celltype_reweighted,ph797804
0,0.003237462,0.9796519669240336,25,14,celltype_reweighted,ph797804
0,0.0030788665,0.9802527965749488,50,15,celltype_reweighted,ph797804
0,0.001808058,0.9875166245432385,50,16,celltype_reweighted,ph797804
0,0.0056153378,0.9684598464835746,50,17,celltype_reweighted,ph797804
0,0.0013977326,0.9891592662379621,50,18,celltype_reweighted,ph797804
0,0.0030175236,0.9796132354124104,50,19,celltype_reweighted,ph797804
0,0.0055504246,0.9705087544057417,75,20,celltype_reweighted,ph797804
0,0.0019275688,0.987724524039645,75,21,celltype_reweighted,ph797804
0,0.0027706043,0.9817856495768756,75,22,celltype_reweighted,ph797804
0,0.002402188,0.983090870505813,75,23,celltype_reweighted,ph797804
0,0.0024634742,0.9822291555714175,75,24,celltype_reweighted,ph797804
0,0.003495802,0.978443626331605,10,5,geometric_sketching,ph797804
0,0.0031736235,0.9844151646808733,10,6,geometric_sketching,ph797804
0,0.0071804887,0.9613473625272921,10,7,geometric_sketching,ph797804
0,0.0039320244,0.9753600916687046,10,8,geometric_sketching,ph797804
0,0.0044573722,0.9770534256213813,10,9,geometric_sketching,ph797804
0,0.009601349,0.9518080277807299,1,0,geometric_sketching,ph797804
0,0.0060613174,0.9657378977460259,1,1,geometric_sketching,ph797804
0,0.0021493754,0.9862288873858396,1,2,geometric_sketching,ph797804
0,0.0016686275,0.9891941408317715,1,3,geometric_sketching,ph797804
0,0.0034651344,0.9789418268285509,1,4,geometric_sketching,ph797804
0,0.0036158585,0.9758726056060386,25,10,geometric_sketching,ph797804
0,0.004298597,0.9716990785711747,25,11,geometric_sketching,ph797804
0,0.003683293,0.9743208935094301,25,12,geometric_sketching,ph797804
0,0.005375511,0.9654234118656118,25,13,geometric_sketching,ph797804
0,0.0030974154,0.981576854663657,25,14,geometric_sketching,ph797804
0,0.004197583,0.9705002897867699,50,15,geometric_sketching,ph797804
0,0.0014803533,0.9884251657005227,50,16,geometric_sketching,ph797804
0,0.001904764,0.9871345567191,50,17,geometric_sketching,ph797804
0,0.0026629192,0.9838446381693441,50,18,geometric_sketching,ph797804
0,0.004778462,0.9723334297048271,50,19,geometric_sketching,ph797804
0,0.00540806,0.9684780532520909,75,20,geometric_sketching,ph797804
0,0.004374298,0.9728272378730438,75,21,geometric_sketching,ph797804
0,0.0028960367,0.9793425336695132,75,22,geometric_sketching,ph797804
0,0.0038785266,0.9786292138228493,75,23,geometric_sketching,ph797804
0,0.0036305361,0.9780515929855875,75,24,geometric_sketching,ph797804
0,0.0023651521,0.9846047212387988,100,25,random,ph797804
0,0.0070745046,0.9632595983110572,100,26,random,ph797804
0,0.0040408107,0.9768368562192753,100,27,random,ph797804
0,0.00301215,0.9804941592400437,100,28,random,ph797804
0,0.0058965213,0.9624977053363649,100,29,random,ph797804
0,0.007722388,0.9584444371952001,10,5,random,ph797804
0,0.0010880753,0.9904748970203576,10,6,random,ph797804
0,0.00528482,0.9718082291917556,10,7,random,ph797804
0,0.0017345491,0.9879898299605011,10,8,random,ph797804
0,0.002003915,0.9852278104320104,10,9,random,ph797804
0,0.00489962,0.9712580153936785,1,0,random,ph797804
0,0.00663186,0.9629627835769713,1,1,random,ph797804
0,0.0027217374,0.9832975533459017,1,2,random,ph797804
0,0.0061958362,0.9632835028390112,1,3,random,ph797804
0,0.007840871,0.9608110228617535,1,4,random,ph797804
0,0.0024914683,0.9847805311328531,25,10,random,ph797804
0,0.0076952367,0.9584089517532247,25,11,random,ph797804
0,0.002118284,0.9844242638192144,25,12,random,ph797804
0,0.0031428477,0.9796052289363179,25,13,random,ph797804
0,0.0025663378,0.9820419049446183,25,14,random,ph797804
0,0.0013470931,0.9891833699185387,50,15,random,ph797804
0,0.0021163737,0.9856144728234656,50,16,random,ph797804
0,0.0051173843,0.9730398990218553,50,17,random,ph797804
0,0.0035816303,0.9788080751909726,50,18,random,ph797804
0,0.0020593593,0.9864906581604059,50,19,random,ph797804
0,0.0029298305,0.9793706367128083,75,20,random,ph797804
0,0.0048834137,0.9715701748034572,75,21,random,ph797804
0,0.0044557513,0.9733198529101621,75,22,random,ph797804
0,0.010449597,0.9501406032373129,75,23,random,ph797804
0,0.0026924922,0.9836820384613955,75,24,random,ph797804
0,0.008391718,0.967015040869595,10,5,celltype_reweighted,tak901
0,0.010451816,0.9611744671615646,10,6,celltype_reweighted,tak901
0,0.016895367,0.9496470488385096,10,7,celltype_reweighted,tak901
0,0.0041140383,0.9795612942437127,10,8,celltype_reweighted,tak901
0,0.0047219233,0.9775321231389152,10,9,celltype_reweighted,tak901
0,0.005734375,0.9748150493038639,1,0,celltype_reweighted,tak901
0,0.012024318,0.9581519873589285,1,1,celltype_reweighted,tak901
0,0.005707643,0.9746902587892923,1,2,celltype_reweighted,tak901
0,0.0042285626,0.9786941443635393,1,3,celltype_reweighted,tak901
0,0.0049750716,0.974710675391904,1,4,celltype_reweighted,tak901
0,0.0053855767,0.9757134507954418,25,10,celltype_reweighted,tak901
0,0.008967411,0.9643846566275496,25,11,celltype_reweighted,tak901
0,0.005631444,0.9719529489811165,25,12,celltype_reweighted,tak901
0,0.012755467,0.9555783305356677,25,13,celltype_reweighted,tak901
0,0.0048346515,0.9756543270383566,25,14,celltype_reweighted,tak901
0,0.0045728977,0.9780665944024634,50,15,celltype_reweighted,tak901
0,0.009002427,0.9651779797076234,50,16,celltype_reweighted,tak901
0,0.006022087,0.973202486413173,50,17,celltype_reweighted,tak901
0,0.005492394,0.9746465359355235,50,18,celltype_reweighted,tak901
0,0.0070247664,0.9665167557841438,50,19,celltype_reweighted,tak901
0,0.010894852,0.9607474897457713,75,20,celltype_reweighted,tak901
0,0.00500163,0.9747214082542214,75,21,celltype_reweighted,tak901
0,0.021072764,0.9374613364438231,75,22,celltype_reweighted,tak901
0,0.005353593,0.9738465964043893,75,23,celltype_reweighted,tak901
0,0.007819307,0.9662687927528197,75,24,celltype_reweighted,tak901
0,0.011899462,0.9600695643564909,10,5,geometric_sketching,tak901
0,0.0151238525,0.9472112679110847,10,6,geometric_sketching,tak901
0,0.005596257,0.9735337233623315,10,7,geometric_sketching,tak901
0,0.011457708,0.9553513584933166,10,8,geometric_sketching,tak901
0,0.008355598,0.9680304561423324,10,9,geometric_sketching,tak901
0,0.007728075,0.9673339109840476,1,0,geometric_sketching,tak901
0,0.0050271107,0.9769130529422159,1,1,geometric_sketching,tak901
0,0.009519548,0.9596713690070708,1,2,geometric_sketching,tak901
0,0.008161917,0.9680346032703198,1,3,geometric_sketching,tak901
0,0.018631985,0.9447685795124418,1,4,geometric_sketching,tak901
0,0.007145686,0.9681323564815356,25,10,geometric_sketching,tak901
0,0.005147383,0.97457462632028,25,11,geometric_sketching,tak901
0,0.008714946,0.9638319395832255,25,12,geometric_sketching,tak901
0,0.0033909203,0.9823596501627786,25,13,geometric_sketching,tak901
0,0.011944839,0.9572397588085987,25,14,geometric_sketching,tak901
0,0.0058576204,0.9718975919246452,50,15,geometric_sketching,tak901
0,0.004956651,0.9759981463301235,50,16,geometric_sketching,tak901
0,0.0062639434,0.9724834156283001,50,17,geometric_sketching,tak901
0,0.0070112804,0.968441043438354,50,18,geometric_sketching,tak901
0,0.0065999925,0.9735097418044296,50,19,geometric_sketching,tak901
0,0.0065092053,0.9715493470530182,75,20,geometric_sketching,tak901
0,0.01224641,0.9573811004732726,75,21,geometric_sketching,tak901
0,0.012394157,0.9552279564942758,75,22,geometric_sketching,tak901
0,0.00584304,0.9724714099954301,75,23,geometric_sketching,tak901
0,0.011339033,0.9590199184545878,75,24,geometric_sketching,tak901
0,0.013494195,0.952226807574938,100,25,random,tak901
0,0.0061696004,0.9723021977195401,100,26,random,tak901
0,0.004971371,0.9762460915246377,100,27,random,tak901
0,0.0073011643,0.9692013549444934,100,28,random,tak901
0,0.009632397,0.9602395571345833,100,29,random,tak901
0,0.010408201,0.961321375008296,10,5,random,tak901
0,0.0065855253,0.9718405688306901,10,6,random,tak901
0,0.010819427,0.9591554986654404,10,7,random,tak901
0,0.018318977,0.9458045581736547,10,8,random,tak901
0,0.0045640417,0.9781269698298873,10,9,random,tak901
0,0.012778376,0.9562927876262189,1,0,random,tak901
0,0.00528229,0.9746009512301058,1,1,random,tak901
0,0.008976134,0.9643592855398279,1,2,random,tak901
0,0.0053153485,0.9751717476740367,1,3,random,tak901
0,0.005784193,0.9721181160673825,1,4,random,tak901
0,0.016074285,0.9491761274330776,25,10,random,tak901
0,0.0108101955,0.961093510269048,25,11,random,tak901
0,0.009172866,0.9643075359814884,25,12,random,tak901
0,0.008308187,0.9677089463445558,25,13,random,tak901
0,0.0051783775,0.9752030979604518,25,14,random,tak901
0,0.0067220936,0.968399425630503,50,15,random,tak901
0,0.008518695,0.9647751654176541,50,16,random,tak901
0,0.0050853365,0.975108005647352,50,17,random,tak901
0,0.005962033,0.9723975212273603,50,18,random,tak901
0,0.008010333,0.9658261162123245,50,19,random,tak901
0,0.00650006,0.9693914959046817,75,20,random,tak901
0,0.009136137,0.9612718603681225,75,21,random,tak901
0,0.005220391,0.9739829954292928,75,22,random,tak901
0,0.009139283,0.9647313667523395,75,23,random,tak901
0,0.005457998,0.973570623645404,75,24,random,tak901
