,mse,R2,percentage,seed,downsampling_method,dataset
0,0.10088554,0.7296156758353882,1,0,random,dinaciclib
0,0.035677765,0.8312493103474974,1,0,random,homoharringtonine
0,0.007964809,0.9435986152609295,1,0,random,ph797804
0,0.051780663,0.8703996800786244,1,0,random,tak901
